id,type,title,owner_name,channel_name,channel_url,created_at_iso,like_count,share_count,lang,hashtags,post_url,poster_url
1h7hmgdctoo1sO5ERAAqAFqfE1o51c,Post,,Yvon Chou,Yvon Chou,https://www.ganjingworld.com/channel/1h7hmf06mdf1FvnTBpP4lOkeB1qi0c,2024-11-23T05:18:22.545000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmgdctoo1sO5ERAAqAFqfE1o51c,
1h7hmg2tmne7ootvwbvLoLuJc1hs1c,Post,,劉昭吟,劉昭吟,https://www.ganjingworld.com/channel/1h7hmbkt42i1eQWH19sgrOjFj1r60c,2024-11-23T05:18:11.561000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmg2tmne7ootvwbvLoLuJc1hs1c,
1h7hmg0d27h4mjF0lf3CYFFG815o1c,Post,,nancy wang,nancy wang,https://www.ganjingworld.com/channel/1h7hmdjgc6s1SOliHv5SifgAL1sn0c,2024-11-23T05:18:08.918000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmg0d27h4mjF0lf3CYFFG815o1c,
1h7hmfqmp192YLuMMpNvaWLUt1tq1c,Post,,阿葆,阿葆,https://www.ganjingworld.com/channel/1g1ttce9fbt3PPP93dzABKyxS1770c,2024-11-23T05:18:02.945000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmfqmp192YLuMMpNvaWLUt1tq1c,
1h7hmf7veia3HJsLihnwsz1Hi1ms1c,Post,,一體兩面,一體兩面,https://www.ganjingworld.com/channel/1h7hmdg9stf5wC1jvmgdFKi7B14l0c,2024-11-23T05:17:43.306000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmf7veia3HJsLihnwsz1Hi1ms1c,
1h7hmemd0cu6Xs2M2nheOoql416s1c,Post,,林Apple,林Apple,https://www.ganjingworld.com/channel/1h7hlr0jqcc4OENT9aArM2AuY1650c,2024-11-23T05:17:24.876000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmemd0cu6Xs2M2nheOoql416s1c,
1h7hmcq6ur03I45co5IBeH05u18h1c,Post,,語珊,語珊,https://www.ganjingworld.com/channel/1h7hmb5ja1b1Fb0LnLKocInOW1k70c,2024-11-23T05:16:21.763000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hmcq6ur03I45co5IBeH05u18h1c,
1h7hma714el4Bs5t1o5RAWQsN1501c,Post,,袁晴晴,袁晴晴,https://www.ganjingworld.com/channel/1h7hm72nu8l4xoWTrzoO9biER1e40c,2024-11-23T05:14:54.541000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hma714el4Bs5t1o5RAWQsN1501c,
1h7hm9a6vj95Xiu62NJwx2oBj1ue1c,Post,,陳昱達,陳昱達,https://www.ganjingworld.com/channel/1h7hm4shjbs7AGzgU9s9zpnh51560c,2024-11-23T05:14:24.324000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hm9a6vj95Xiu62NJwx2oBj1ue1c,
1h7hm8g1daj37eWo1GA3a7tO61rh1c,Post,,康小康,康小康,https://www.ganjingworld.com/channel/1h7hm6g3pue58Kfmq2P6i3COW1al0c,2024-11-23T05:13:56.878000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hm8g1daj37eWo1GA3a7tO61rh1c,
1h7hm5eleib1qnO1dlYwiKFsO14m1c,Post,,User 1732338142622,User 1732338142622,https://www.ganjingworld.com/channel/1h7hljpuij31gjNW3YrzVseie1370c,2024-11-23T05:12:14.774000Z,0,0,en-US,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hm5eleib1qnO1dlYwiKFsO14m1c,
1h7hm3tq2dhRFOuunamz20RIo1c81c,Post,,User 1732338586424,User 1732338586424,https://www.ganjingworld.com/channel/1h7hm116adv3tj9tn4BZukfZE1650c,2024-11-23T05:11:23.546000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hm3tq2dhRFOuunamz20RIo1c81c,
1h7hm068qeu2KGD67nC24g2NI10n1c,Post,,wenchi Wang,wenchi Wang,https://www.ganjingworld.com/channel/1h7hltvv4he4N3X74YHW8EFPY1vi0c,2024-11-23T05:09:18.200000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hm068qeu2KGD67nC24g2NI10n1c,
1h7hlv565th3DJ9Yjd0gQKC3P1pg1c,Post,,Nina,Nina,https://www.ganjingworld.com/channel/1h7hlrdvt7a3BDrVR7zE467Kp1kt0c,2024-11-23T05:08:43.510000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlv565th3DJ9Yjd0gQKC3P1pg1c,
1h7hlutb4rd6jr7pR1JMeEu1a1p91c,Post,,Michelle,Michelle,https://www.ganjingworld.com/channel/1h7hltlevof7AVhLI4wwmu72P1on0c,2024-11-23T05:08:35.284000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlutb4rd6jr7pR1JMeEu1a1p91c,
1h7hlu1pvnr4cXEpDeRz71E1616j1c,Post,,鄭仁賜,鄭仁賜,https://www.ganjingworld.com/channel/1h7hlsksbeq2MeHz6FhzeLoJ11f60c,2024-11-23T05:08:06.411000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlu1pvnr4cXEpDeRz71E1616j1c,
1h7hlsfuqdr2UurlFOHp7CD611fv1c,Post,,Mandy Lin,Mandy Lin,https://www.ganjingworld.com/channel/1h7hlqmftar1fnAt5y2xHjhBs1470c,2024-11-23T05:07:14.140000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlsfuqdr2UurlFOHp7CD611fv1c,
1h7hls2nvid2QU3Tum2OnffjG18g1c,Post,,陳金玉,陳金玉,https://www.ganjingworld.com/channel/1h7hlr5jp3o4f3V5TTv4YX25Y1og0c,2024-11-23T05:07:00.285000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hls2nvid2QU3Tum2OnffjG18g1c,
1h7hlrnnp7m6qOgUWPhKx8RDw1mo1c,Post,,蕭班,蕭班,https://www.ganjingworld.com/channel/1h7hln9bf4k468ySYVHNoFg0F1t90c,2024-11-23T05:06:48.744000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlrnnp7m6qOgUWPhKx8RDw1mo1c,
1h7hlrjcrg810IJtJgeHD9BTf1di1c,Post,,林靜香,林靜香,https://www.ganjingworld.com/channel/1h7hlmg5n565EjaPdyCqP9jBL18t0c,2024-11-23T05:06:44.191000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlrjcrg810IJtJgeHD9BTf1di1c,
1h7hlncohfhLXg0PtM7DhA2hR1i51c,Post,,王姿琪,王姿琪,https://www.ganjingworld.com/channel/1h7hllqqqi8SjmHx1L94rDT511uj0c,2024-11-23T05:04:23.016000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlncohfhLXg0PtM7DhA2hR1i51c,
1h7hljele9f3ISTFDsXJObFrE1rt1c,Post,,Fiona Tang,Fiona Tang,https://www.ganjingworld.com/channel/1h7hldkfnjj2oGTkq4WOdK6KO1v40c,2024-11-23T05:02:10.794000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hljele9f3ISTFDsXJObFrE1rt1c,
1h7hliq4sv21w1v5I8o0C1blk17j1c,Post,,Chen Alan,Chen Alan,https://www.ganjingworld.com/channel/1h7hleku272L1eCR3AEofUmq51hg0c,2024-11-23T05:01:49.281000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hliq4sv21w1v5I8o0C1blk17j1c,
1h7hlhgj86l5gnKcceWNhxwj71no1c,Post,,蔡國英,蔡國英,https://www.ganjingworld.com/channel/1h7hl2j1bib1nQbNH09ZPtIA91sk0c,2024-11-23T05:01:05.711000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlhgj86l5gnKcceWNhxwj71no1c,
1h7hlc78tbv1wZJhBK7tizTjk1lh1c,Post,,親子萌 Ronald & Jesse,親子萌 Ronald & Jesse,https://www.ganjingworld.com/channel/1fco8ecs7su6SOzrK67nxLVK51ih0c,2024-11-23T04:58:08.163000Z,39,2,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hlc78tbv1wZJhBK7tizTjk1lh1c,
1h7hl94a7tq4T1bqkkBkAl6Nb1981c,Post,,User 1732337517106,User 1732337517106,https://www.ganjingworld.com/channel/1h7hl1602mn2UGSW0KZXFkQR91860c,2024-11-23T04:56:24.397000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hl94a7tq4T1bqkkBkAl6Nb1981c,
1h7hl7r60t75fMQIErZp9hU2g1mp1c,Post,,User 1732337625725,User 1732337625725,https://www.ganjingworld.com/channel/1h7hl4d04fq56COpbGy5qTj6C18i0c,2024-11-23T04:55:41.267000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hl7r60t75fMQIErZp9hU2g1mp1c,
1h7hl4iocfn5nqrvlxJEjv7gD1qc1c,Post,,陳永承,陳永承,https://www.ganjingworld.com/channel/1h7hkn2r9nd51UCCFWBRvwYKJ1n30c,2024-11-23T04:53:51.769000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hl4iocfn5nqrvlxJEjv7gD1qc1c,
1h7hl2u3aoq2PVSEZoJegtcDw1311c,Post,,陳家雄,陳家雄,https://www.ganjingworld.com/channel/1gt3c5pdh0r38eXFrH0F3OHeG12i0c,2024-11-23T04:52:56.553000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hl2u3aoq2PVSEZoJegtcDw1311c,
1h7hku2hgf67BeuPm79pK88sO1bj1c,Post,,User 1732337259883,User 1732337259883,https://www.ganjingworld.com/channel/1h7hkpg3fg37F9zjuClwlrFo51i60c,2024-11-23T04:50:13.439000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hku2hgf67BeuPm79pK88sO1bj1c,
1h7hkqq9thk2sYZhENcJX8VBa13o1c,Post,,幸福靜,幸福靜,https://www.ganjingworld.com/channel/1h7hknsnnpq1eCuvzURrwSbuj1gi0c,2024-11-23T04:48:24.139000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hkqq9thk2sYZhENcJX8VBa13o1c,
1h7hkqoiemq7mawMltEKU3Zkx1bj1c,Post,,蔣毓梅,蔣毓梅,https://www.ganjingworld.com/channel/1h7hkp8jtng4yQTEH3nO6apad11d0c,2024-11-23T04:48:22.321000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hkqoiemq7mawMltEKU3Zkx1bj1c,
1h7hkoablc7ZSvY2ZDjloGbHf1go1c,Post,,劉名浩,劉名浩,https://www.ganjingworld.com/channel/1h7hkku0pb04qDWCEnFqadHrt1o80c,2024-11-23T04:47:00.310000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hkoablc7ZSvY2ZDjloGbHf1go1c,
1h7hknbukgo7A9dk9dh52AGJT1p41c,Post,,User 1732337057116,User 1732337057116,https://www.ganjingworld.com/channel/1h7hkjenhrm6xC8jmH0kMMRHx1mr0c,2024-11-23T04:46:28.426000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hknbukgo7A9dk9dh52AGJT1p41c,
1h7hkabquts4S57qdRidneeAb1k91c,Post,,佩斯,佩斯,https://www.ganjingworld.com/channel/1h7hk6cj0si5RId3ICGElPwke1qo0c,2024-11-23T04:39:12.098000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hkabquts4S57qdRidneeAb1k91c,
1h7hj86o3ff1fbnGIb5JIVLjQ1fm1c,Post,,User 1732335457111,User 1732335457111,https://www.ganjingworld.com/channel/1h7hj3or8dp3J2JBHNQHknNCm1br0c,2024-11-23T04:20:05.911000Z,1,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hj86o3ff1fbnGIb5JIVLjQ1fm1c,
1h7hj0kf8s72Ds4kcsfWrnrxv11a1c,Post,,沛恩,沛恩,https://www.ganjingworld.com/channel/1h7hit9h7cmHXjevsuovBTwJZ1bs0c,2024-11-23T04:15:51.866000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hj0kf8s72Ds4kcsfWrnrxv11a1c,
1h7hiupkngt4r5tE7hXMBgr5c1va1c,Post,,新湖湘怡,新湖湘怡,https://www.ganjingworld.com/channel/1h6ebsakjhl3PeJnvTlT1FLWX11p0c,2024-11-23T04:14:50.179000Z,0,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hiupkngt4r5tE7hXMBgr5c1va1c,
1h7hh8rgee45EP1e7jrOHn3781o51c,Post,,小豐-Xiaofeng,小豐-Xiaofeng,https://www.ganjingworld.com/channel/1g00sfdm3hn6cM3ElwVlnUPsk1010c,2024-11-23T03:44:40.196000Z,8,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hh8rgee45EP1e7jrOHn3781o51c,
1h7hh2rstdr5H0cxJqaVMUpaF14i1c,Post,,異鄉遊子尋歸路,異鄉遊子尋歸路,https://www.ganjingworld.com/channel/1g4t451ndiv7KlEnz03uW2iSN1rj0c,2024-11-23T03:41:19.278000Z,2,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h7hh2rstdr5H0cxJqaVMUpaF14i1c,
1h6os9tj9h1ecZJlkymk24QnW1vg1c,Post,,程漢,程漢,https://www.ganjingworld.com/channel/1h6os5oai882rIX6kFTEZXzNg1610c,2024-11-13T08:25:33.642000Z,3,0,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h6os9tj9h1ecZJlkymk24QnW1vg1c,
1h64q3g8h1s1u9h8u3OXxgMux12f1c,Post,,幸福土雞農場,幸福土雞農場,https://www.ganjingworld.com/channel/1h5gjn85sd61VPsmBpsptPUnU1r60c,2024-11-05T08:52:56.080000Z,25,1,zh-TW,#幸福土雞農場,https://www.ganjingworld.com/zh-TW/post/1h64q3g8h1s1u9h8u3OXxgMux12f1c,
1h5thttb0ohyHd2VtjoxQigbq1lf1c,Post,,Exhibition Lover 就愛逛展覽:蒐集活動展覽資訊,Exhibition Lover 就愛逛展覽:蒐集活動展覽資訊,https://www.ganjingworld.com/channel/1g0uoooa24v6pKu1oRCesNhLE1us0c,2024-11-02T11:38:00.363000Z,11,5,zh-TW,#幸福土雞農場;#幸福土雞農場親子闖關活動;#花博公園,https://www.ganjingworld.com/zh-TW/post/1h5thttb0ohyHd2VtjoxQigbq1lf1c,
